classifier,iter,augmentation,AUC,F1-score,Kappa,balanced-accuracy,MCC
GNB,9,SMOTE,0.712220,0.733652,0.313022,0.656090,0.313046
GNB,9,Borderline-SMOTE,0.706498,0.694301,0.302033,0.657115,0.306904
GNB,9,SVM-SMOTE,0.710473,0.726984,0.290539,0.644487,0.290628
GNB,9,ADASYN,0.713606,0.702055,0.310891,0.661026,0.314867
GNB,9,G-SMOTE,0.595753,0.762914,0.167805,0.574038,0.211570
GNB,9,CiFRUS (train),0.740697,0.723127,0.308767,0.655769,0.309023
GNB,9,CiFRUS (train/test),0.701651,0.711475,0.286908,0.645256,0.287371
GNB,9,CiFRUS (balanced-train/test),0.701554,0.700000,0.313271,0.662821,0.318104
KNN,0,Baseline,0.811603,0.817204,0.499672,0.743782,0.502923
KNN,0,ROS,0.802212,0.764901,0.427708,0.717692,0.429104
KNN,0,RUS,0.790921,0.754653,0.422239,0.717372,0.425937
KNN,0,SMOTE,0.808317,0.746903,0.442835,0.733141,0.455020
KNN,0,Borderline-SMOTE,0.790000,0.721429,0.394762,0.708718,0.407525
KNN,0,SVM-SMOTE,0.808758,0.763699,0.453465,0.734872,0.459265
KNN,0,ADASYN,0.815425,0.732240,0.434955,0.732115,0.454240
KNN,0,G-SMOTE,0.808093,0.803738,0.474590,0.733462,0.475932
KNN,0,CiFRUS (train),0.814359,0.820276,0.508080,0.747885,0.511386
KNN,0,CiFRUS (train/test),0.846787,0.837209,0.560956,0.775192,0.563132
KNN,0,CiFRUS (balanced-train/test),0.839655,0.756661,0.467120,0.746346,0.480851
KNN,1,Baseline,0.811587,0.803030,0.448861,0.717179,0.454182
KNN,1,ROS,0.802372,0.754530,0.397904,0.701987,0.398846
KNN,1,RUS,0.792107,0.767710,0.430231,0.718397,0.431250
KNN,1,SMOTE,0.804944,0.753022,0.436106,0.726859,0.443139
KNN,1,Borderline-SMOTE,0.786779,0.730838,0.413663,0.718526,0.426626
KNN,1,SVM-SMOTE,0.796490,0.750000,0.433628,0.726154,0.441569
KNN,1,ADASYN,0.799744,0.722323,0.410901,0.718910,0.428162
KNN,1,G-SMOTE,0.812941,0.800000,0.453925,0.721667,0.456657
KNN,1,CiFRUS (train),0.810144,0.800604,0.439342,0.712179,0.445178
KNN,1,CiFRUS (train/test),0.836482,0.827692,0.529535,0.758590,0.532722
KNN,1,CiFRUS (balanced-train/test),0.839255,0.780316,0.511301,0.768269,0.523548
KNN,2,Baseline,0.803389,0.792627,0.432400,0.710962,0.435214
KNN,2,ROS,0.807292,0.774086,0.452854,0.730897,0.454638
KNN,2,RUS,0.787131,0.746218,0.396226,0.703269,0.398917
KNN,2,SMOTE,0.795841,0.747826,0.430185,0.724551,0.438390
KNN,2,Borderline-SMOTE,0.796659,0.722022,0.405549,0.715513,0.421217
KNN,2,SVM-SMOTE,0.793141,0.749568,0.428219,0.722756,0.435125
KNN,2,ADASYN,0.800905,0.724324,0.408910,0.717115,0.424261
KNN,2,G-SMOTE,0.802340,0.788162,0.432890,0.712949,0.434115
KNN,2,CiFRUS (train),0.805585,0.799387,0.448203,0.718269,0.451585
KNN,2,CiFRUS (train/test),0.845809,0.816074,0.501505,0.745577,0.503849
KNN,2,CiFRUS (balanced-train/test),0.836322,0.757895,0.460015,0.741154,0.470641
KNN,3,Baseline,0.809022,0.789474,0.430813,0.711154,0.432651
KNN,3,ROS,0.803598,0.771044,0.456679,0.734487,0.459995
KNN,3,RUS,0.784559,0.740103,0.403530,0.709551,0.409481
KNN,3,SMOTE,0.801595,0.750436,0.439009,0.729551,0.448069
KNN,3,Borderline-SMOTE,0.789399,0.726297,0.406905,0.715321,0.420471
KNN,3,SVM-SMOTE,0.802724,0.753472,0.441495,0.730256,0.449579
KNN,3,ADASYN,0.795657,0.726619,0.412276,0.718718,0.427311
KNN,3,G-SMOTE,0.811691,0.786834,0.434952,0.714744,0.435690
KNN,3,CiFRUS (train),0.804904,0.788820,0.431854,0.712051,0.433369
KNN,3,CiFRUS (train/test),0.843053,0.834094,0.539173,0.761603,0.544498
KNN,3,CiFRUS (balanced-train/test),0.838782,0.764085,0.476562,0.750256,0.488391
KNN,4,Baseline,0.790369,0.788344,0.419253,0.704359,0.422194
KNN,4,ROS,0.778910,0.744108,0.392759,0.701667,0.395611
KNN,4,RUS,0.776899,0.736486,0.377866,0.694359,0.380981
KNN,4,SMOTE,0.788077,0.734266,0.404214,0.711538,0.412881
KNN,4,Borderline-SMOTE,0.799447,0.732496,0.423389,0.724423,0.438380
KNN,4,SVM-SMOTE,0.799728,0.756388,0.432188,0.723269,0.436929
KNN,4,ADASYN,0.783173,0.714542,0.384690,0.703910,0.398311
KNN,4,G-SMOTE,0.790561,0.781931,0.416211,0.704744,0.417388
KNN,4,CiFRUS (train),0.788942,0.788991,0.418182,0.703462,0.421567
KNN,4,CiFRUS (train/test),0.830264,0.804954,0.472665,0.731667,0.474682
KNN,4,CiFRUS (balanced-train/test),0.817236,0.734982,0.415062,0.718333,0.426104
KNN,5,Baseline,0.802620,0.800000,0.453925,0.721667,0.456657
