classifier,iter,augmentation,AUC,F1-score,Kappa,balanced-accuracy,MCC
KNN,8,ADASYN,0.596433,0.445323,0.129446,0.574524,0.137066
KNN,8,G-SMOTE,0.606988,0.437781,0.160698,0.585476,0.162536
KNN,8,CiFRUS (train),0.593271,0.331313,0.124339,0.555952,0.129432
KNN,8,CiFRUS (train/test),0.644438,0.315315,0.149888,0.563810,0.166574
KNN,8,CiFRUS (balanced-train/test),0.656850,0.477528,0.199656,0.610476,0.205717
KNN,9,Baseline,0.609476,0.315565,0.126768,0.555476,0.135676
KNN,9,ROS,0.601212,0.451253,0.156678,0.587143,0.161928
KNN,9,RUS,0.611112,0.441734,0.132997,0.575238,0.138986
KNN,9,SMOTE,0.599790,0.442225,0.150738,0.582619,0.154502
KNN,9,Borderline-SMOTE,0.602707,0.444444,0.141221,0.579286,0.146821
KNN,9,SVM-SMOTE,0.610826,0.445765,0.169635,0.590714,0.171920
KNN,9,ADASYN,0.601421,0.462745,0.154321,0.589286,0.164066
KNN,9,G-SMOTE,0.604795,0.417047,0.135050,0.571190,0.136183
KNN,9,CiFRUS (train),0.625152,0.345924,0.136936,0.562143,0.141597
KNN,9,CiFRUS (train/test),0.667633,0.350000,0.196629,0.583333,0.220113
KNN,9,CiFRUS (balanced-train/test),0.672288,0.497110,0.238179,0.629524,0.243161
LR,0,Baseline,0.686705,0.328571,0.189655,0.578571,0.221601
LR,0,ROS,0.686405,0.504202,0.239691,0.632857,0.247215
LR,0,RUS,0.688100,0.508475,0.248705,0.637143,0.255754
LR,0,SMOTE,0.686752,0.511050,0.246167,0.637619,0.255225
LR,0,Borderline-SMOTE,0.689619,0.502024,0.225441,0.627857,0.236015
LR,0,SVM-SMOTE,0.682933,0.491429,0.226087,0.623810,0.231626
LR,0,ADASYN,0.689314,0.522088,0.254386,0.645000,0.267295
LR,0,G-SMOTE,0.691919,0.510402,0.246371,0.637381,0.255027
LR,0,CiFRUS (train),0.677848,0.307329,0.160939,0.566905,0.186700
LR,0,CiFRUS (train/test),0.681038,0.248705,0.132775,0.552857,0.172791
LR,0,CiFRUS (balanced-train/test),0.685186,0.502128,0.240260,0.632143,0.246716
LR,1,Baseline,0.688686,0.307329,0.160939,0.566905,0.186700
LR,1,ROS,0.690252,0.515235,0.253413,0.641429,0.262456
LR,1,RUS,0.683219,0.511628,0.244285,0.637381,0.254256
LR,1,SMOTE,0.685167,0.498615,0.227816,0.627143,0.235945
LR,1,Borderline-SMOTE,0.684481,0.519022,0.253794,0.643333,0.264913
LR,1,SVM-SMOTE,0.685100,0.500715,0.240644,0.631667,0.246429
LR,1,ADASYN,0.687143,0.517333,0.245833,0.640476,0.258794
LR,1,G-SMOTE,0.684876,0.498607,0.229452,0.627619,0.237140
LR,1,CiFRUS (train),0.679624,0.319249,0.172374,0.571905,0.198590
LR,1,CiFRUS (train/test),0.683529,0.247423,0.128878,0.551429,0.166382
LR,1,CiFRUS (balanced-train/test),0.683871,0.500000,0.230769,0.628571,0.238751
LR,2,Baseline,0.692076,0.310263,0.168585,0.569762,0.197468
LR,2,ROS,0.692052,0.515775,0.251484,0.641190,0.261456
LR,2,RUS,0.686352,0.512960,0.245562,0.638333,0.255877
LR,2,SMOTE,0.689671,0.497914,0.227973,0.626905,0.235734
LR,2,Borderline-SMOTE,0.686995,0.509485,0.238215,0.634762,0.248944
LR,2,SVM-SMOTE,0.691348,0.510885,0.260316,0.641190,0.265430
LR,2,ADASYN,0.693367,0.520942,0.246293,0.642381,0.261668
LR,2,G-SMOTE,0.694424,0.504937,0.242882,0.634048,0.249887
LR,2,CiFRUS (train),0.683586,0.321513,0.178121,0.574048,0.206632
LR,2,CiFRUS (train/test),0.684243,0.237726,0.118877,0.547381,0.154081
LR,2,CiFRUS (balanced-train/test),0.683729,0.501377,0.230442,0.629048,0.239182
LR,3,Baseline,0.688114,0.322115,0.185912,0.576667,0.219428
LR,3,ROS,0.689657,0.506964,0.242295,0.634762,0.250413
LR,3,RUS,0.692219,0.519836,0.256986,0.644524,0.267476
LR,3,SMOTE,0.690695,0.513176,0.250640,0.639762,0.259447
LR,3,Borderline-SMOTE,0.675281,0.504021,0.226589,0.629048,0.237940
LR,3,SVM-SMOTE,0.680014,0.495677,0.235140,0.628095,0.240264
LR,3,ADASYN,0.686329,0.509235,0.230132,0.632381,0.243519
LR,3,G-SMOTE,0.694814,0.524862,0.267462,0.649524,0.277304
LR,3,CiFRUS (train),0.679457,0.319249,0.172374,0.571905,0.198590
LR,3,CiFRUS (train/test),0.684057,0.240209,0.126651,0.550238,0.166897
LR,3,CiFRUS (balanced-train/test),0.686633,0.512676,0.254310,0.640476,0.261773
LR,4,Baseline,0.690090,0.319809,0.180092,0.574524,0.210947
LR,4,ROS,0.683767,0.501385,0.232082,0.629524,0.240364
LR,4,RUS,0.684643,0.506812,0.235642,0.632857,0.245681
LR,4,SMOTE,0.686595,0.505556,0.239316,0.633333,0.247594
LR,4,Borderline-SMOTE,0.684519,0.510753,0.237856,0.635238,0.249465
LR,4,SVM-SMOTE,0.687700,0.497110,0.238179,0.629524,0.243161
LR,4,ADASYN,0.688986,0.507343,0.230609,0.631667,0.242614
LR,4,G-SMOTE,0.689405,0.505587,0.240995,0.633810,0.248813
LR,4,CiFRUS (train),0.681595,0.316785,0.172394,0.571667,0.199988
LR,4,CiFRUS (train/test),0.686476,0.257069,0.138856,0.555476,0.178563
LR,4,CiFRUS (balanced-train/test),0.687971,0.521008,0.265464,0.647143,0.273798
LR,5,Baseline,0.696390,0.312796,0.168578,0.570000,0.196025
LR,5,ROS,0.700967,0.513176,0.250640,0.639762,0.259447
LR,5,RUS,0.691814,0.523288,0.262712,0.647619,0.273282
LR,5,SMOTE,0.696300,0.524862,0.267462,0.649524,0.277304
LR,5,Borderline-SMOTE,0.694790,0.515604,0.248104,0.640238,0.259126
LR,5,SVM-SMOTE,0.692581,0.502128,0.240260,0.632143,0.246716
LR,5,ADASYN,0.699500,0.524374,0.253515,0.645952,0.268439
LR,5,G-SMOTE,0.697414,0.519337,0.258944,0.644762,0.268472
LR,5,CiFRUS (train),0.687586,0.327103,0.179954,0.575238,0.206402
LR,5,CiFRUS (train/test),0.692310,0.252577,0.134845,0.553810,0.174084
LR,5,CiFRUS (balanced-train/test),0.693795,0.517483,0.259657,0.644048,0.267944
LR,6,Baseline,0.690390,0.312796,0.168578,0.570000,0.196025
LR,6,ROS,0.689200,0.516667,0.256410,0.642857,0.265279
LR,6,RUS,0.692352,0.526897,0.270213,0.651190,0.280308
LR,6,SMOTE,0.690105,0.506887,0.238946,0.633810,0.248008
LR,6,Borderline-SMOTE,0.685771,0.515604,0.248104,0.640238,0.259126
LR,6,SVM-SMOTE,0.688324,0.509246,0.251951,0.638333,0.258480
LR,6,ADASYN,0.692133,0.522088,0.254386,0.645000,0.267295
LR,6,G-SMOTE,0.692024,0.514685,0.255365,0.641667,0.263515
LR,6,CiFRUS (train),0.680367,0.312796,0.168578,0.570000,0.196025
LR,6,CiFRUS (train/test),0.686767,0.245524,0.123068,0.549286,0.157057
LR,6,CiFRUS (balanced-train/test),0.687638,0.522346,0.266724,0.648095,0.275377
LR,7,Baseline,0.691881,0.302885,0.162818,0.567143,0.192169
LR,7,ROS,0.687829,0.497238,0.224872,0.625714,0.233147
LR,7,RUS,0.688448,0.525034,0.261985,0.648333,0.273946
LR,7,SMOTE,0.693581,0.518519,0.255725,0.643571,0.265865
LR,7,Borderline-SMOTE,0.684305,0.525447,0.267205,0.649762,0.277492
LR,7,SVM-SMOTE,0.688557,0.509804,0.248282,0.637619,0.256076
LR,7,ADASYN,0.693610,0.519894,0.248339,0.642381,0.262100
LR,7,G-SMOTE,0.698214,0.519444,0.260684,0.645238,0.269700
LR,7,CiFRUS (train),0.680833,0.301176,0.151429,0.563095,0.174855
LR,7,CiFRUS (train/test),0.686648,0.243523,0.126794,0.550476,0.165008
LR,7,CiFRUS (balanced-train/test),0.690000,0.518621,0.257447,0.644048,0.267065
LR,8,Baseline,0.686795,0.296651,0.153226,0.563333,0.179927
LR,8,ROS,0.685757,0.498615,0.227816,0.627143,0.235945
LR,8,RUS,0.676319,0.506775,0.234007,0.632381,0.244546
LR,8,SMOTE,0.689543,0.508380,0.245283,0.636190,0.253241
LR,8,Borderline-SMOTE,0.681705,0.513441,0.242044,0.637619,0.253857
LR,8,SVM-SMOTE,0.684433,0.497143,0.234783,0.628571,0.240535
LR,8,ADASYN,0.687986,0.520476,0.248136,0.642619,0.262397
LR,8,G-SMOTE,0.690871,0.512465,0.249147,0.639048,0.258038
LR,8,CiFRUS (train),0.678376,0.321513,0.178121,0.574048,0.206632
LR,8,CiFRUS (train/test),0.689476,0.262211,0.144815,0.557857,0.186227
LR,8,CiFRUS (balanced-train/test),0.689657,0.513889,0.252137,0.640476,0.260858
LR,9,Baseline,0.695562,0.324582,0.185846,0.576905,0.217686
LR,9,ROS,0.699900,0.521618,0.265210,0.647381,0.273955
LR,9,RUS,0.688367,0.510989,0.244482,0.637143,0.254035
LR,9,SMOTE,0.691114,0.511692,0.245964,0.637857,0.255433
LR,9,Borderline-SMOTE,0.684295,0.508152,0.236931,0.633810,0.247311
LR,9,SVM-SMOTE,0.686762,0.497110,0.238179,0.629524,0.243161
LR,9,ADASYN,0.696948,0.527704,0.259106,0.649048,0.274178
LR,9,G-SMOTE,0.693510,0.517194,0.254460,0.642619,0.264257
LR,9,CiFRUS (train),0.682438,0.338028,0.195205,0.581429,0.224893
LR,9,CiFRUS (train/test),0.689271,0.257069,0.138856,0.555476,0.178563
LR,9,CiFRUS (balanced-train/test),0.692429,0.520776,0.261945,0.646190,0.271293
MLP,0,Baseline,0.634979,0.438031,0.203561,0.600714,0.203632
MLP,0,ROS,0.631224,0.431894,0.187262,0.593810,0.187264
MLP,0,RUS,0.626805,0.469833,0.159886,0.593571,0.171671
MLP,0,SMOTE,0.617629,0.418530,0.154275,0.579048,0.154557
MLP,0,Borderline-SMOTE,0.613081,0.426791,0.157509,0.581905,0.158242
MLP,0,SVM-SMOTE,0.639333,0.448657,0.194367,0.600238,0.194934
MLP,0,ADASYN,0.626926,0.420561,0.148352,0.577143,0.149042
MLP,0,G-SMOTE,0.630795,0.434783,0.168190,0.587619,0.169047
MLP,0,CiFRUS (train),0.644995,0.402154,0.173287,0.583095,0.174283
MLP,0,CiFRUS (train/test),0.676657,0.407921,0.217277,0.598810,0.224325
MLP,0,CiFRUS (balanced-train/test),0.666643,0.502242,0.256032,0.636429,0.259130
MLP,1,Baseline,0.620214,0.401361,0.152216,0.575238,0.152279
MLP,1,ROS,0.629107,0.405990,0.150809,0.575476,0.150809
MLP,1,RUS,0.636257,0.464191,0.161130,0.592381,0.170058
MLP,1,SMOTE,0.600210,0.408163,0.132935,0.568810,0.133419
MLP,1,Borderline-SMOTE,0.616448,0.412800,0.146512,0.575000,0.146760
MLP,1,SVM-SMOTE,0.618271,0.408638,0.153992,0.577143,0.153994
MLP,1,ADASYN,0.625548,0.424635,0.168229,0.585476,0.168362
MLP,1,G-SMOTE,0.615824,0.405530,0.121253,0.563571,0.122075
MLP,1,CiFRUS (train),0.615786,0.379182,0.154858,0.572857,0.156800
MLP,1,CiFRUS (train/test),0.657057,0.416503,0.225756,0.603095,0.232390
MLP,1,CiFRUS (balanced-train/test),0.654914,0.496195,0.252484,0.633095,0.254602
MLP,2,Baseline,0.601029,0.381426,0.114435,0.557381,0.114438
MLP,2,ROS,0.601398,0.404605,0.144612,0.572857,0.144638
MLP,2,RUS,0.584314,0.429306,0.096091,0.556190,0.103099
MLP,2,SMOTE,0.614226,0.407767,0.143258,0.572857,0.143386
MLP,2,Borderline-SMOTE,0.613193,0.408428,0.144799,0.573571,0.144914
MLP,2,SVM-SMOTE,0.603998,0.400636,0.126506,0.565000,0.126793
