classifier,iter,augmentation,AUC,F1-score,Kappa,balanced-accuracy,MCC
KNN,2,CiFRUS (train),0.870741,0.892057,0.646606,0.800159,0.672213
KNN,2,CiFRUS (train/test),0.913827,0.897541,0.668480,0.812063,0.690765
KNN,2,CiFRUS (balanced-train/test),0.923668,0.908333,0.712563,0.837619,0.726654
KNN,3,Baseline,0.913951,0.892495,0.645272,0.798413,0.673779
KNN,3,ROS,0.913333,0.910230,0.719612,0.841587,0.732834
KNN,3,RUS,0.930229,0.907216,0.703297,0.830159,0.722806
KNN,3,SMOTE,0.924956,0.915254,0.742489,0.856984,0.750050
KNN,3,Borderline-SMOTE,0.938007,0.921444,0.762234,0.867143,0.769271
KNN,3,SVM-SMOTE,0.931658,0.913684,0.734606,0.851270,0.744418
KNN,3,ADASYN,0.934286,0.923404,0.769079,0.871111,0.775487
KNN,3,G-SMOTE,0.921058,0.903093,0.690110,0.823968,0.709254
KNN,3,CiFRUS (train),0.878748,0.895161,0.649983,0.798889,0.683576
KNN,3,CiFRUS (train/test),0.916384,0.913223,0.723591,0.840317,0.742415
KNN,3,CiFRUS (balanced-train/test),0.926173,0.928571,0.779514,0.872063,0.790837
KNN,4,Baseline,0.915785,0.890688,0.637895,0.794444,0.667616
KNN,4,ROS,0.914586,0.910603,0.718577,0.839841,0.733839
KNN,4,RUS,0.924744,0.905350,0.696138,0.826190,0.716698
KNN,4,SMOTE,0.925467,0.912500,0.725628,0.843810,0.739978
KNN,4,Borderline-SMOTE,0.922892,0.910603,0.718577,0.839841,0.733839
KNN,4,SVM-SMOTE,0.925079,0.916318,0.739653,0.851746,0.752250
KNN,4,ADASYN,0.925485,0.923729,0.768240,0.869365,0.776063
KNN,4,G-SMOTE,0.919224,0.905350,0.696138,0.826190,0.716698
KNN,4,CiFRUS (train),0.886102,0.902041,0.680546,0.816508,0.706023
KNN,4,CiFRUS (train/test),0.913104,0.917012,0.737727,0.848254,0.754522
KNN,4,CiFRUS (balanced-train/test),0.922169,0.922432,0.759620,0.861905,0.771584
KNN,5,Baseline,0.918166,0.892495,0.645272,0.798413,0.673779
KNN,5,ROS,0.918571,0.908714,0.711500,0.835873,0.727698
KNN,5,RUS,0.930705,0.910973,0.717534,0.838095,0.735012
KNN,5,SMOTE,0.929012,0.914405,0.732653,0.847778,0.746115
KNN,5,Borderline-SMOTE,0.919259,0.915966,0.740605,0.853492,0.751362
KNN,5,SVM-SMOTE,0.923474,0.914405,0.732653,0.847778,0.746115
KNN,5,ADASYN,0.935785,0.919492,0.755365,0.863175,0.763057
KNN,5,G-SMOTE,0.930212,0.901235,0.682927,0.820000,0.703097
KNN,5,CiFRUS (train),0.894409,0.898785,0.664718,0.806825,0.695688
KNN,5,CiFRUS (train/test),0.920653,0.909465,0.709350,0.832381,0.730300
KNN,5,CiFRUS (balanced-train/test),0.929153,0.918580,0.745695,0.853968,0.759396
KNN,6,Baseline,0.918765,0.894309,0.652621,0.802381,0.679932
KNN,6,ROS,0.919912,0.910603,0.718577,0.839841,0.733839
KNN,6,RUS,0.930212,0.907216,0.703297,0.830159,0.722806
KNN,6,SMOTE,0.924004,0.913319,0.735571,0.853016,0.743800
KNN,6,Borderline-SMOTE,0.922892,0.926004,0.774268,0.871587,0.782930
KNN,6,SVM-SMOTE,0.932557,0.915966,0.740605,0.853492,0.751362
KNN,6,ADASYN,0.936384,0.935345,0.809632,0.894921,0.812846
KNN,6,G-SMOTE,0.923034,0.899796,0.674502,0.814286,0.698344
KNN,6,CiFRUS (train),0.892981,0.902834,0.678129,0.813016,0.709725
KNN,6,CiFRUS (train/test),0.926649,0.917355,0.736753,0.846508,0.755920
KNN,6,CiFRUS (balanced-train/test),0.930229,0.922432,0.759620,0.861905,0.771584
KNN,7,Baseline,0.910423,0.890688,0.637895,0.794444,0.667616
KNN,7,ROS,0.909206,0.912134,0.726636,0.845556,0.739011
KNN,7,RUS,0.924550,0.910973,0.717534,0.838095,0.735012
KNN,7,SMOTE,0.926455,0.916318,0.739653,0.851746,0.752250
KNN,7,Borderline-SMOTE,0.930600,0.913684,0.734606,0.851270,0.744418
KNN,7,SVM-SMOTE,0.923122,0.915612,0.741551,0.855238,0.750631
KNN,7,ADASYN,0.922698,0.927039,0.783475,0.880794,0.787574
KNN,7,G-SMOTE,0.917795,0.895706,0.661216,0.808095,0.684589
KNN,7,CiFRUS (train),0.879242,0.903885,0.687787,0.820476,0.712100
KNN,7,CiFRUS (train/test),0.908448,0.909465,0.709350,0.832381,0.730300
KNN,7,CiFRUS (balanced-train/test),0.925079,0.918580,0.745695,0.853968,0.759396
KNN,8,Baseline,0.930670,0.887097,0.623058,0.786508,0.655260
KNN,8,ROS,0.932575,0.912863,0.724613,0.842063,0.741110
KNN,8,RUS,0.930705,0.910973,0.717534,0.838095,0.735012
KNN,8,SMOTE,0.942681,0.920502,0.752670,0.857937,0.765489
KNN,8,Borderline-SMOTE,0.939541,0.920168,0.753575,0.859683,0.764520
KNN,8,SVM-SMOTE,0.935556,0.911765,0.727636,0.847302,0.738204
KNN,8,ADASYN,0.944092,0.939914,0.821685,0.899365,0.825984
KNN,8,G-SMOTE,0.934215,0.896130,0.659942,0.806349,0.686077
KNN,8,CiFRUS (train),0.897531,0.903885,0.687787,0.820476,0.712100
KNN,8,CiFRUS (train/test),0.930758,0.915114,0.730672,0.844286,0.748470
KNN,8,CiFRUS (balanced-train/test),0.933263,0.920833,0.751759,0.856190,0.766625
KNN,9,Baseline,0.915556,0.890688,0.637895,0.794444,0.667616
KNN,9,ROS,0.914215,0.904959,0.697266,0.827937,0.715406
KNN,9,RUS,0.926861,0.903491,0.688953,0.822222,0.710586
KNN,9,SMOTE,0.931111,0.919831,0.754473,0.861429,0.763711
KNN,9,Borderline-SMOTE,0.929735,0.913684,0.734606,0.851270,0.744418
KNN,9,SVM-SMOTE,0.931446,0.919831,0.754473,0.861429,0.763711
KNN,9,ADASYN,0.930141,0.923404,0.769079,0.871111,0.775487
KNN,9,G-SMOTE,0.923034,0.897959,0.667235,0.810317,0.692214
KNN,9,CiFRUS (train),0.869788,0.890244,0.639260,0.796190,0.666012
KNN,9,CiFRUS (train/test),0.901834,0.897119,0.669715,0.813810,0.689495
KNN,9,CiFRUS (balanced-train/test),0.922487,0.908333,0.712563,0.837619,0.726654
LR,0,Baseline,0.894674,0.913684,0.734606,0.851270,0.744418
LR,0,ROS,0.882610,0.898488,0.702290,0.843175,0.704683
LR,0,RUS,0.896790,0.899563,0.711204,0.850635,0.712103
LR,0,SMOTE,0.887760,0.899563,0.711204,0.850635,0.712103
LR,0,Borderline-SMOTE,0.873651,0.891304,0.684976,0.836508,0.686339
LR,0,SVM-SMOTE,0.876508,0.894737,0.699711,0.846190,0.700205
LR,0,ADASYN,0.880423,0.888889,0.679245,0.834286,0.680336
LR,0,G-SMOTE,0.922293,0.901099,0.718975,0.856349,0.719326
LR,0,CiFRUS (train),0.873474,0.897959,0.667235,0.810317,0.692214
LR,0,CiFRUS (train/test),0.889524,0.890756,0.662787,0.816349,0.672413
LR,0,CiFRUS (balanced-train/test),0.889242,0.882096,0.660979,0.825873,0.661814
LR,1,Baseline,0.907478,0.917548,0.748470,0.859206,0.756843
LR,1,ROS,0.905926,0.908297,0.736317,0.863016,0.737247
LR,1,RUS,0.917531,0.897155,0.705448,0.848413,0.706127
LR,1,SMOTE,0.900564,0.904348,0.722779,0.855079,0.724218
LR,1,Borderline-SMOTE,0.889665,0.910284,0.743050,0.866984,0.743766
LR,1,SVM-SMOTE,0.901905,0.903930,0.723760,0.856825,0.724675
LR,1,ADASYN,0.890794,0.905077,0.732408,0.864286,0.732536
LR,1,G-SMOTE,0.911076,0.889381,0.689392,0.843492,0.689445
LR,1,CiFRUS (train),0.871076,0.903491,0.688953,0.822222,0.710586
LR,1,CiFRUS (train/test),0.884056,0.901053,0.695768,0.832698,0.705061
LR,1,CiFRUS (balanced-train/test),0.890476,0.877193,0.649663,0.821429,0.650121
LR,2,Baseline,0.916332,0.917197,0.749382,0.860952,0.756300
LR,2,ROS,0.905855,0.920086,0.765633,0.874127,0.768242
LR,2,RUS,0.919965,0.898678,0.713235,0.854127,0.713457
LR,2,SMOTE,0.911323,0.915401,0.753844,0.869683,0.755667
LR,2,Borderline-SMOTE,0.903351,0.910675,0.742138,0.865238,0.743330
LR,2,SVM-SMOTE,0.908677,0.908696,0.735380,0.861270,0.736844
LR,2,ADASYN,0.901799,0.901099,0.718975,0.856349,0.719326
LR,2,G-SMOTE,0.925079,0.902655,0.726665,0.862063,0.726721
LR,2,CiFRUS (train),0.873086,0.896552,0.658658,0.804603,0.687756
LR,2,CiFRUS (train/test),0.882540,0.893528,0.667447,0.816825,0.679710
LR,2,CiFRUS (balanced-train/test),0.888466,0.864035,0.612127,0.802857,0.612559
LR,3,Baseline,0.902998,0.903766,0.700601,0.833175,0.712533
LR,3,ROS,0.899259,0.905172,0.720794,0.851587,0.723655
LR,3,RUS,0.909383,0.900433,0.709144,0.847143,0.711194
LR,3,SMOTE,0.900776,0.900433,0.709144,0.847143,0.711194
LR,3,Borderline-SMOTE,0.892557,0.899563,0.711204,0.850635,0.712103
LR,3,SVM-SMOTE,0.887513,0.899123,0.712223,0.852381,0.712726
LR,3,ADASYN,0.896085,0.894737,0.699711,0.846190,0.700205
LR,3,G-SMOTE,0.903104,0.889371,0.678103,0.832540,0.679744
LR,3,CiFRUS (train),0.868430,0.899796,0.674502,0.814286,0.698344
LR,3,CiFRUS (train/test),0.886878,0.890295,0.664016,0.818095,0.672146
LR,3,CiFRUS (balanced-train/test),0.896861,0.869565,0.621971,0.805556,0.623209
LR,4,Baseline,0.907125,0.911765,0.727636,0.847302,0.738204
LR,4,ROS,0.900600,0.889849,0.676953,0.830794,0.679260
LR,4,RUS,0.909101,0.901099,0.718975,0.856349,0.719326
LR,4,SMOTE,0.894250,0.899123,0.712223,0.852381,0.712726
LR,4,Borderline-SMOTE,0.885926,0.889371,0.678103,0.832540,0.679744
LR,4,SVM-SMOTE,0.888289,0.897603,0.704403,0.846667,0.705534
LR,4,ADASYN,0.886067,0.889868,0.688299,0.841746,0.688513
LR,4,G-SMOTE,0.903422,0.887912,0.681505,0.837778,0.681838
LR,4,CiFRUS (train),0.861869,0.896552,0.658658,0.804603,0.687756
LR,4,CiFRUS (train/test),0.883245,0.887949,0.658178,0.815873,0.665541
LR,4,CiFRUS (balanced-train/test),0.877989,0.867841,0.625959,0.810794,0.626154
LR,5,Baseline,0.884797,0.912134,0.726636,0.845556,0.739011
LR,5,ROS,0.881235,0.901288,0.707054,0.843651,0.710754
LR,5,RUS,0.889065,0.889849,0.676953,0.830794,0.679260
LR,5,SMOTE,0.877319,0.892241,0.682720,0.833016,0.685431
LR,5,Borderline-SMOTE,0.872346,0.896104,0.696498,0.840952,0.698512
LR,5,SVM-SMOTE,0.873862,0.897155,0.705448,0.848413,0.706127
LR,5,ADASYN,0.867725,0.894737,0.699711,0.846190,0.700205
LR,5,G-SMOTE,0.909065,0.901099,0.718975,0.856349,0.719326
LR,5,CiFRUS (train),0.851393,0.902041,0.680546,0.816508,0.706023
LR,5,CiFRUS (train/test),0.864727,0.894068,0.678112,0.826032,0.685017
LR,5,CiFRUS (balanced-train/test),0.869877,0.875817,0.641509,0.815714,0.642540
LR,6,Baseline,0.904797,0.919492,0.755365,0.863175,0.763057
LR,6,ROS,0.901799,0.917749,0.759728,0.871905,0.761924
LR,6,RUS,0.911993,0.901961,0.716981,0.852857,0.718132
LR,6,SMOTE,0.898977,0.901961,0.716981,0.852857,0.718132
LR,6,Borderline-SMOTE,0.888395,0.901532,0.717982,0.854603,0.718674
LR,6,SVM-SMOTE,0.882751,0.897603,0.704403,0.846667,0.705534
LR,6,ADASYN,0.890018,0.907895,0.737247,0.864762,0.737767
LR,6,G-SMOTE,0.924974,0.900222,0.720941,0.859841,0.720955
LR,6,CiFRUS (train),0.873827,0.905738,0.695002,0.824444,0.718171
LR,6,CiFRUS (train/test),0.896614,0.894068,0.678112,0.826032,0.685017
LR,6,CiFRUS (balanced-train/test),0.897284,0.879650,0.655311,0.823651,0.655942
LR,7,Baseline,0.908430,0.909091,0.722672,0.846825,0.730757
LR,7,ROS,0.893757,0.908297,0.736317,0.863016,0.737247
LR,7,RUS,0.913862,0.903930,0.723760,0.856825,0.724675
LR,7,SMOTE,0.898801,0.901961,0.716981,0.852857,0.718132
LR,7,Borderline-SMOTE,0.887266,0.904348,0.722779,0.855079,0.724218
LR,7,SVM-SMOTE,0.899965,0.901532,0.717982,0.854603,0.718674
LR,7,ADASYN,0.891429,0.899123,0.712223,0.852381,0.712726
LR,7,G-SMOTE,0.927690,0.909492,0.744854,0.870476,0.744984
LR,7,CiFRUS (train),0.876578,0.902041,0.680546,0.816508,0.706023
LR,7,CiFRUS (train/test),0.894462,0.894068,0.678112,0.826032,0.685017
LR,7,CiFRUS (balanced-train/test),0.899224,0.883516,0.669015,0.831587,0.669342
LR,8,Baseline,0.901199,0.913684,0.734606,0.851270,0.744418
